env,experiment,mean,n,ci_half_width,baseline_experiment,prob_lt_prior0,highlight,display_unicode,display_tex
reacher_hard,a4_actorprior1.0,0.38080310921717175,32,0.04799629452244289,a4_actorprior0,0.4346,false,0.381±0.048,$0.381\pm0.048$
swimmer_swimmer15,a4_actorprior0,0.5144906213864816,32,0.006784114582487996,a4_actorprior0,,false,0.514±0.007,$0.514\pm0.007$
swimmer_swimmer15,a4_actorprior0.001,0.5205331365138038,32,0.008673107048330726,a4_actorprior0,0.4355,false,0.521±0.009,$0.521\pm0.009$
swimmer_swimmer15,a4_actorprior0.01,0.5190881492846476,32,0.009203954752477312,a4_actorprior0,0.5445,false,0.519±0.009,$0.519\pm0.009$
swimmer_swimmer15,a4_actorprior0.1,0.5215042027542085,32,0.006587131132469259,a4_actorprior0,0.2258,false,0.522±0.007,$0.522\pm0.007$
swimmer_swimmer15,a4_actorprior1.0,0.5217819917546209,32,0.008050350076123133,a4_actorprior0,0.2034,false,0.522±0.008,$0.522\pm0.008$
swimmer_swimmer6,a4_actorprior0,0.4621855414567628,32,0.004224646130901454,a4_actorprior0,,false,0.462±0.004,$0.462\pm0.004$
swimmer_swimmer6,a4_actorprior0.001,0.4638815718820563,32,0.005826340084133295,a4_actorprior0,0.5085,false,0.464±0.006,$0.464\pm0.006$
swimmer_swimmer6,a4_actorprior0.01,0.4604397011619212,32,0.005030862067035639,a4_actorprior0,0.6623,false,0.460±0.005,$0.460\pm0.005$
swimmer_swimmer6,a4_actorprior0.1,0.4562326439177345,32,0.004125889148961517,a4_actorprior0,0.9334,true,0.456±0.004,$\mathbf{0.456\pm0.004}$
swimmer_swimmer6,a4_actorprior1.0,0.46186442696504915,32,0.00479037738990183,a4_actorprior0,0.3461,false,0.462±0.005,$0.462\pm0.005$
walker_run,a4_actorprior0,0.7747064511284721,32,0.0035612449546527183,a4_actorprior0,,false,0.775±0.004,$0.775\pm0.004$
walker_run,a4_actorprior0.001,0.7755729167375978,32,0.004075018398266943,a4_actorprior0,0.3209,false,0.776±0.004,$0.776\pm0.004$
walker_run,a4_actorprior0.01,0.7757602773938667,32,0.00499205338811377,a4_actorprior0,0.2358,false,0.776±0.005,$0.776\pm0.005$
walker_run,a4_actorprior0.1,0.7729066963448857,32,0.004184170373189732,a4_actorprior0,0.6891,false,0.773±0.004,$0.773\pm0.004$
walker_run,a4_actorprior1.0,0.7762065831613586,32,0.004133622095665498,a4_actorprior0,0.2274,false,0.776±0.004,$0.776\pm0.004$
walker_stand,a4_actorprior0,0.12299837294100512,32,0.006349264460020497,a4_actorprior0,,false,0.123±0.006,$0.123\pm0.006$
walker_stand,a4_actorprior0.001,0.11639914994664265,32,0.00439381026031915,a4_actorprior0,0.9442,true,0.116±0.004,$\mathbf{0.116\pm0.004}$
walker_stand,a4_actorprior0.01,0.11464635449151199,32,0.004655932089607507,a4_actorprior0,0.9442,true,0.115±0.005,$\mathbf{0.115\pm0.005}$
walker_stand,a4_actorprior0.1,0.1194326823861009,32,0.005401628985161898,a4_actorprior0,0.5916,false,0.119±0.005,$0.119\pm0.005$
walker_stand,a4_actorprior1.0,0.11875028613224776,32,0.0046486967753626455,a4_actorprior0,0.7532,false,0.119±0.005,$0.119\pm0.005$
walker_walk,a4_actorprior0,0.452258581530077,32,0.01383682265734635,a4_actorprior0,,false,0.452±0.014,$0.452\pm0.014$
walker_walk,a4_actorprior0.001,0.45626182496289,32,0.012842504955987025,a4_actorprior0,0.2738,false,0.456±0.013,$0.456\pm0.013$
walker_walk,a4_actorprior0.01,0.45238983873048366,32,0.01317367140403869,a4_actorprior0,0.3925,false,0.452±0.013,$0.452\pm0.013$
walker_walk,a4_actorprior0.1,0.4769826808113304,32,0.01642616193093459,a4_actorprior0,0.0032,false,0.477±0.016,$0.477\pm0.016$
walker_walk,a4_actorprior1.0,0.44749384091913025,32,0.012931312965637388,a4_actorprior0,0.4398,false,0.447±0.013,$0.447\pm0.013$
Average,a4_actorprior0,0.34995279580829497,,0.0036931392225246773,a4_actorprior0,,false,0.350±0.004,$0.350\pm0.004$
Average,a4_actorprior0.001,0.35355613898540617,,0.0035966357581554524,a4_actorprior0,0.2757,false,0.354±0.004,$0.354\pm0.004$
Average,a4_actorprior0.01,0.349244197632865,,0.0034460931626486054,a4_actorprior0,0.4658,false,0.349±0.003,$0.349\pm0.003$
Average,a4_actorprior0.1,0.35061422949747756,,0.003712282425304713,a4_actorprior0,0.4594,false,0.351±0.004,$0.351\pm0.004$
Average,a4_actorprior1.0,0.35067717792269,,0.003574648850339757,a4_actorprior0,0.411,false,0.351±0.004,$0.351\pm0.004$
